timestamp,cpu_r,load_1,load_5,mem_u,total_mem,disk_q,disk_r,disk_w,disk_u,eth1_fi,eth1_fo,in_errs,tcp_timeouts
210,0.010753,0.021186,0.016722,0.910256,0.0,0.003548,0.000244,0.048147,0.013699,0.031221,0.018211,0.0,5.6e-05
211,0.010753,0.011653,0.014493,0.910256,0.0,0.002271,0.0,0.031599,0.0,0.025344,0.016957,0.0,3.4e-05
212,0.010753,0.012712,0.013378,0.912821,0.0,0.005251,0.0,0.044392,0.0,0.028609,0.018141,0.0,4.5e-05
213,0.010753,0.011653,0.011148,0.910256,0.0,0.003406,0.0,0.032946,0.0,0.027574,0.016869,0.0,3.4e-05
214,0.021505,0.040254,0.018952,0.910256,0.0,0.002838,0.0,0.057825,0.0,0.032293,0.019168,0.0,3.4e-05
215,0.021505,0.014831,0.014493,0.910256,0.0,0.004116,0.0,0.041484,0.0,0.027968,0.017281,0.0,4.5e-05
216,0.021505,0.049788,0.022297,0.912821,0.0,0.003974,0.0,0.043373,0.0,0.037862,0.019887,0.0,4.5e-05
217,0.021505,0.033898,0.022297,0.912821,0.0,0.003974,0.0,0.051195,0.0,0.032662,0.018527,0.0,3.4e-05
218,0.021505,0.026483,0.022297,0.915385,0.0,0.004116,0.0,0.045145,0.013699,0.032884,0.017588,0.0,3.4e-05
219,0.010753,0.025424,0.020067,0.912821,0.0,0.005393,0.0,0.054155,0.0,0.028584,0.018176,0.0,5.6e-05
220,0.010753,0.009534,0.015608,0.912821,0.0,0.00298,0.0,0.048843,0.0,0.030568,0.016185,0.0,2.2e-05
221,0.010753,0.003178,0.011148,0.912821,0.0,0.003548,0.0,0.042905,0.0,0.03233,0.01979,0.0,4.5e-05
222,0.010753,0.023305,0.016722,0.910256,0.0,0.004542,0.0,0.037687,0.0,0.023089,0.015115,0.0,2.2e-05
223,0.021505,0.01589,0.014493,0.907692,0.0,0.004258,0.0,0.042073,0.0,0.027118,0.019132,0.0,3.4e-05
224,0.021505,0.005297,0.010033,0.907692,0.0,0.0044,0.000855,0.058616,0.013699,0.024112,0.015553,0.0,3.4e-05
225,0.021505,0.007415,0.008919,0.912821,0.0,0.00369,0.0,0.04355,0.0,0.027783,0.017413,0.0,3.4e-05
226,0.021505,0.026483,0.013378,0.910256,0.0,0.00369,0.0,0.046042,0.0,0.02973,0.017264,0.0,4.5e-05
227,0.021505,0.016949,0.012263,0.910256,0.0,0.00369,0.0,0.04391,0.0,0.02352,0.015466,0.0,2.2e-05
228,0.021505,0.026483,0.015608,0.912821,0.0,0.003974,0.0,0.047291,0.0,0.030826,0.018194,0.0,3.4e-05
229,0.021505,0.023305,0.015608,0.912821,0.0,0.004116,0.0,0.050087,0.0,0.037529,0.017492,0.0,2.2e-05
230,0.021505,0.037076,0.020067,0.912821,0.0,0.003832,0.0,0.050026,0.0,0.035385,0.020659,0.0,1.1e-05
231,0.021505,0.013771,0.014493,0.910256,0.0,0.005109,0.0,0.042419,0.0,0.026231,0.015869,0.0,3.4e-05
232,0.021505,0.008475,0.012263,0.910256,0.0,0.0044,0.0,0.030477,0.0,0.034708,0.020027,0.0,2.2e-05
233,0.021505,0.016949,0.012263,0.910256,0.0,0.004967,0.0,0.045528,0.0,0.02867,0.016352,0.0,3.4e-05
234,0.021505,0.018008,0.013378,0.912821,0.0,0.002838,0.0,0.053397,0.0,0.030247,0.018255,0.0,2.2e-05
235,0.021505,0.018008,0.014493,0.912821,0.0,0.00369,0.0,0.043761,0.0,0.025566,0.017299,0.0,3.4e-05
236,0.021505,0.009534,0.012263,0.912821,0.0,0.002697,0.0,0.04435,0.0,0.028325,0.01722,0.0,1.1e-05
237,0.032258,0.034958,0.017837,0.912821,0.0,0.003122,0.0,0.044116,0.0,0.032785,0.01936,0.0,3.4e-05
238,0.021505,0.026483,0.017837,0.912821,0.0,0.003406,0.0,0.044083,0.013699,0.027586,0.01636,0.0,3.4e-05
239,0.021505,0.020127,0.016722,0.910256,0.0,0.0044,0.0,0.053865,0.013699,0.028621,0.017966,0.0,3.4e-05
240,0.021505,0.023305,0.017837,0.910256,0.0,0.004258,0.0,0.049353,0.0,0.026588,0.016422,0.0,4.5e-05
241,0.021505,0.087924,0.039019,0.910256,0.0,0.0044,0.0,0.044294,0.0,0.033278,0.019106,0.0,2.2e-05
242,0.010753,0.051907,0.036789,0.910256,0.0,0.004116,0.0,0.051233,0.0,0.027032,0.016264,0.0,4.5e-05
243,0.010753,0.025424,0.0301,0.910256,0.0,0.003122,0.0,0.048147,0.0,0.031344,0.017474,0.0,3.4e-05
244,0.010753,0.018008,0.024526,0.910256,0.0,0.004967,0.0,0.065587,0.0,0.027315,0.015632,0.0,4.5e-05
245,0.010753,0.012712,0.021182,0.910256,0.0,0.00369,0.000122,0.044252,0.0,0.027894,0.017115,0.0,2.2e-05
246,0.010753,0.01589,0.020067,0.910256,0.0,0.003406,0.0,0.048745,0.0,0.027451,0.016062,0.0,3.4e-05
247,0.010753,0.049788,0.026756,0.910256,0.0,0.003548,0.0,0.047945,0.013699,0.029681,0.015588,0.0,4.5e-05
248,0.010753,0.042373,0.027871,0.910256,0.0,0.004542,0.0,0.038346,0.0,0.032687,0.017878,0.0,4.5e-05
249,0.021505,0.033898,0.026756,0.910256,0.0,0.005109,0.0,0.04673,0.0,0.027734,0.015141,0.0,4.5e-05
250,0.021505,0.028602,0.024526,0.912821,0.0,0.00298,0.0,0.047118,0.0,0.023052,0.015431,0.0,3.4e-05
251,0.021505,0.018008,0.022297,0.912821,0.0,0.003974,0.0,0.04795,0.0,0.023434,0.015527,0.0,3.4e-05
252,0.021505,0.024364,0.022297,0.910256,0.0,0.004684,0.0,0.039655,0.0,0.02644,0.014852,0.0,3.4e-05
253,0.021505,0.009534,0.016722,0.910256,0.0,0.003974,0.0,0.03606,0.0,0.027574,0.017764,0.0,3.4e-05
254,0.010753,0.018008,0.017837,0.910256,0.0,0.005535,0.0,0.054847,0.0,0.025837,0.014957,0.0,2.2e-05
255,0.010753,0.006356,0.013378,0.910256,0.0,0.003406,0.000122,0.04665,0.0,0.022609,0.016834,0.0,5.6e-05
256,0.010753,0.011653,0.012263,0.910256,0.0,0.004258,0.0,0.042494,0.0,0.025455,0.015755,0.0,2.2e-05
257,0.010753,0.008475,0.011148,0.910256,0.0,0.004542,0.0,0.045266,0.0,0.032428,0.017062,0.0,3.4e-05
258,0.010753,0.003178,0.007804,0.910256,0.0,0.004258,0.0,0.043887,0.0,0.029865,0.016185,0.0,2.2e-05
259,0.021505,0.013771,0.008919,0.910256,0.0,0.006245,0.0,0.076875,0.013699,0.027931,0.015659,0.0,4.5e-05
260,0.021505,0.019068,0.011148,0.910256,0.0,0.003974,0.000122,0.057694,0.0,0.025467,0.017369,0.0,2.2e-05
261,0.021505,0.03178,0.014493,0.910256,0.0,0.004258,0.0,0.060486,0.0,0.026761,0.014711,0.0,3.4e-05
262,0.021505,0.018008,0.012263,0.910256,0.0,0.0044,0.0,0.05523,0.0,0.029397,0.01708,0.0,4.5e-05
263,0.010753,0.006356,0.008919,0.910256,0.0,0.0044,0.0,0.041979,0.0,0.026157,0.015825,0.0,2.2e-05
264,0.021505,0.007415,0.007804,0.910256,0.0,0.00298,0.0,0.051607,0.0,0.034018,0.018255,0.0,2.2e-05
265,0.010753,0.023305,0.013378,0.910256,0.0,0.003832,0.0,0.039613,0.0,0.026268,0.015834,0.0,2.2e-05
266,0.010753,0.087924,0.033445,0.951282,0.0,0.004258,0.0,0.052224,0.0,0.030371,0.01672,0.0,3.4e-05
267,0.010753,0.044492,0.028986,0.953846,0.0,0.003548,0.000244,0.046267,0.0,0.028104,0.016571,0.0,2.2e-05
268,0.010753,0.027542,0.024526,0.915385,0.0,0.003264,0.0,0.047024,0.0,0.024986,0.014509,0.0,3.4e-05
269,0.021505,0.013771,0.022297,0.917949,0.0,0.003548,0.0,0.045018,0.0,0.030087,0.017317,0.0,2.2e-05
270,0.021505,0.019068,0.020067,0.923077,0.0,0.005961,0.0,0.048212,0.013699,0.025184,0.014685,0.0,4.5e-05
271,0.021505,0.024364,0.020067,0.920513,0.0,0.003832,0.0,0.042236,0.0,0.030851,0.017501,0.0,3.4e-05
272,0.021505,0.027542,0.021182,0.917949,0.0,0.003548,0.0,0.047628,0.0,0.025652,0.015378,0.0,4.5e-05
273,0.010753,0.047669,0.024526,0.915385,0.0,0.003832,0.0,0.045851,0.0,0.025159,0.015229,0.0,4.5e-05
274,0.010753,0.025424,0.021182,0.915385,0.0,0.005535,0.0,0.063736,0.0,0.024814,0.015562,0.0,2.2e-05
275,0.010753,0.050847,0.026756,0.923077,0.0,0.003974,0.0,0.04601,0.0,0.027106,0.01479,0.0,4.5e-05
276,0.010753,0.03178,0.023411,0.920513,0.0,0.004116,0.0,0.043817,0.0,0.024296,0.016238,0.0,1.1e-05
277,0.010753,0.021186,0.021182,0.920513,0.0,0.004684,0.0,0.042807,0.0,0.027056,0.015264,0.0,5.6e-05
278,0.010753,0.018008,0.021182,0.920513,0.0,0.004542,0.0,0.042302,0.0,0.028831,0.017325,0.0,3.4e-05
279,0.010753,0.012712,0.017837,0.917949,0.0,0.005251,0.0,0.044668,0.0,0.027697,0.015536,0.0,2.2e-05
280,0.021505,0.082627,0.031215,0.917949,0.0,0.003832,0.000122,0.047805,0.0,0.02267,0.014939,0.0,5.6e-05
281,0.010753,0.036017,0.024526,0.923077,0.0,0.002697,0.0,0.043415,0.0,0.030518,0.016685,0.0,3.4e-05
282,0.010753,0.029661,0.024526,0.925641,0.0,0.003832,0.0,0.0406,0.0,0.031073,0.016395,0.0,2.2e-05
283,0.010753,0.023305,0.023411,0.923077,0.0,0.003548,0.000244,0.047398,0.0,0.025258,0.016843,0.0,3.4e-05
284,0.010753,0.034958,0.027871,0.920513,0.0,0.006103,0.000122,0.070244,0.0,0.022461,0.015176,0.0,3.4e-05
285,0.010753,0.01589,0.023411,0.920513,0.0,0.004116,0.000122,0.053154,0.0,0.023089,0.015825,0.0,2.2e-05
286,0.021505,0.016949,0.021182,0.920513,0.0,0.003974,0.0,0.064544,0.0,0.029508,0.016246,0.0,4.5e-05
287,0.021505,0.059322,0.035674,0.917949,0.0,0.0044,0.000122,0.053397,0.0,0.030013,0.017045,0.0,2.2e-05
288,0.010753,0.029661,0.031215,0.910256,0.0,0.004967,0.0,0.033778,0.0,0.026034,0.015439,0.0,2.2e-05
289,0.010753,0.018008,0.026756,0.912821,0.0,0.005677,0.0,0.053126,0.013699,0.028042,0.015545,0.0,1.1e-05
290,0.010753,0.014831,0.024526,0.902564,0.0,0.005393,0.0,0.055642,0.013699,0.028116,0.016466,0.0,3.4e-05
291,0.010753,0.010593,0.020067,0.889744,0.0,0.005961,0.0,0.04362,0.0,0.018801,0.013194,0.0,2.2e-05
292,0.010753,0.008475,0.016722,0.9,0.0,0.004542,0.0,0.047104,0.0,0.031122,0.017571,0.0,4.5e-05
293,0.010753,0.021186,0.017837,0.910256,0.0,0.005251,0.0,0.03144,0.0,0.026859,0.015045,0.0,2.2e-05
294,0.010753,0.007415,0.013378,0.917949,0.0,0.007664,0.0,0.058452,0.0,0.026255,0.017273,0.0,4.5e-05
295,0.021505,0.007415,0.011148,0.923077,0.0,0.003122,0.000122,0.049395,0.0,0.030987,0.017141,0.0,3.4e-05
296,0.021505,0.050847,0.026756,0.920513,0.0,0.005109,0.0,0.046248,0.0,0.026896,0.017588,0.0,2.2e-05
297,0.021505,0.117585,0.054627,0.920513,0.0,0.003548,0.0,0.035686,0.0,0.029939,0.016834,0.0,4.5e-05
298,0.021505,0.086864,0.060201,0.915385,0.0,0.005251,0.0,0.037088,0.0,0.031652,0.016948,0.0,2.2e-05
299,0.021505,0.056144,0.056856,0.910256,0.0,0.004684,0.0,0.043943,0.0,0.03021,0.018483,0.0,3.4e-05
300,0.021505,0.044492,0.053512,0.917949,0.0,0.005677,0.0,0.051209,0.0,0.031479,0.017518,0.0,2.2e-05
301,0.021505,0.025424,0.045708,0.917949,0.0,0.006529,0.0,0.044948,0.0,0.031824,0.019168,0.0,3.4e-05
302,0.021505,0.014831,0.037904,0.915385,0.0,0.004684,0.0,0.041946,0.0,0.038317,0.018808,0.0,3.4e-05
303,0.021505,0.012712,0.03233,0.920513,0.0,0.003548,0.0,0.049877,0.0,0.035705,0.019606,0.0,4.5e-05
304,0.021505,0.026483,0.03233,0.923077,0.0,0.005677,0.0,0.068954,0.0,0.028214,0.015632,0.0,1.1e-05
305,0.021505,0.018008,0.027871,0.923077,0.0,0.005961,0.0,0.050718,0.0,0.034929,0.01779,0.0,4.5e-05
306,0.032258,0.006356,0.022297,0.920513,0.0,0.003832,0.0,0.03966,0.0,0.030654,0.016536,0.0,2.2e-05
307,0.021505,0.002119,0.016722,0.920513,0.0,0.007664,0.000489,0.041133,0.013699,0.027093,0.015316,0.0,4.5e-05
308,0.032258,0.004237,0.014493,0.917949,0.0,0.006245,0.000122,0.042755,0.0,0.037073,0.01836,0.0,4.5e-05
309,0.021505,0.008475,0.012263,0.917949,0.0,0.006812,0.0,0.051176,0.013699,0.033389,0.016808,0.0,1.1e-05
310,0.021505,0.020127,0.013378,0.920513,0.0,0.005961,0.0,0.040207,0.0,0.028461,0.017694,0.0,4.5e-05
311,0.021505,0.013771,0.013378,0.915385,0.0,0.004967,0.0,0.047721,0.0,0.032539,0.016588,0.0,3.4e-05
312,0.021505,0.038136,0.017837,0.9,0.0,0.004967,0.000122,0.03684,0.013699,0.031147,0.016878,0.0,5.6e-05
313,0.021505,0.040254,0.022297,0.887179,0.0,0.005393,0.0,0.038832,0.0,0.028054,0.01608,0.0,4.5e-05
314,0.021505,0.020127,0.018952,0.894872,0.0,0.007238,0.0,0.047506,0.0,0.029102,0.015132,0.0,1.1e-05
315,0.021505,0.019068,0.017837,0.902564,0.0,0.004967,0.0,0.035279,0.0,0.026403,0.015641,0.0,3.4e-05
316,0.021505,0.019068,0.016722,0.910256,0.0,0.006245,0.000122,0.039529,0.0,0.032059,0.017018,0.0,2.2e-05
317,0.021505,0.007415,0.012263,0.915385,0.0,0.007238,0.000122,0.037953,0.0,0.023323,0.015659,0.0,2.2e-05
318,0.010753,0.023305,0.014493,0.912821,0.0,0.005677,0.0,0.044247,0.0,0.031196,0.01658,0.0,2.2e-05
319,0.021505,0.016949,0.012263,0.915385,0.0,0.007522,0.0,0.043957,0.0,0.03228,0.017115,0.0,4.5e-05
320,0.021505,0.009534,0.010033,0.917949,0.0,0.005819,0.0,0.041086,0.0,0.033438,0.01686,0.0,3.4e-05
321,0.010753,0.023305,0.012263,0.915385,0.0,0.006103,0.0,0.035344,0.0,0.028313,0.01579,0.0,2.2e-05
322,0.021505,0.012712,0.011148,0.915385,0.0,0.009083,0.0,0.049035,0.0,0.027451,0.016404,0.0,3.4e-05
323,0.021505,0.004237,0.007804,0.917949,0.0,0.00667,0.0,0.020213,0.0,0.03026,0.016185,0.0,4.5e-05
324,0.021505,0.037076,0.016722,0.917949,0.0,0.00667,0.0,0.056783,0.0,0.035139,0.018799,0.0,1.1e-05
325,0.021505,0.025424,0.016722,0.915385,0.0,0.007664,0.000122,0.039688,0.0,0.028178,0.015834,0.0,2.2e-05
326,0.021505,0.023305,0.016722,0.917949,0.0,0.007238,0.000855,0.040922,0.013699,0.025245,0.015834,0.0,3.4e-05
327,0.010753,0.01589,0.014493,0.917949,0.0,0.006812,0.0,0.03634,0.0,0.025368,0.016053,0.0,3.4e-05
328,0.021505,0.010593,0.012263,0.915385,0.0,0.006245,0.0,0.038327,0.0,0.032859,0.016781,0.0,2.2e-05
329,0.021505,0.004237,0.008919,0.915385,0.0,0.00809,0.0,0.04434,0.0,0.034079,0.018624,0.0,3.4e-05
330,0.021505,0.009534,0.007804,0.915385,0.0,0.00738,0.0,0.033666,0.013699,0.028005,0.015413,0.0,2.2e-05
331,0.021505,0.003178,0.005574,0.915385,0.0,0.007664,0.0,0.038281,0.0,0.03233,0.019527,0.0,3.4e-05
332,0.021505,0.013771,0.006689,0.915385,0.0,0.008515,0.0,0.044892,0.0,0.029767,0.01529,0.0,3.4e-05
333,0.021505,0.010593,0.005574,0.912821,0.0,0.00667,0.0,0.037051,0.0,0.028867,0.017439,0.0,3.4e-05
334,0.021505,0.012712,0.005574,0.912821,0.0,0.007806,0.0,0.05019,0.0,0.031701,0.017211,0.0,3.4e-05
335,0.021505,0.044492,0.017837,0.915385,0.0,0.005961,0.0,0.025581,0.0,0.031874,0.017676,0.0,2.2e-05
336,0.010753,0.024364,0.016722,0.915385,0.0,0.006812,0.000122,0.039945,0.0,0.029533,0.016659,0.0,5.6e-05
337,0.010753,0.01589,0.013378,0.915385,0.0,0.007806,0.0,0.038369,0.013699,0.028498,0.016009,0.0,3.4e-05
338,0.010753,0.018008,0.013378,0.912821,0.0,0.007664,0.0,0.044392,0.0,0.03026,0.017203,0.0,2.2e-05
339,0.010753,0.023305,0.015608,0.910256,0.0,0.008374,0.0,0.039782,0.013699,0.027771,0.014843,0.0,2.2e-05
340,0.021505,0.014831,0.013378,0.912821,0.0,0.007522,0.0,0.044298,0.0,0.032502,0.018939,0.0,2.2e-05
341,0.021505,0.016949,0.012263,0.917949,0.0,0.007948,0.002455,0.038323,0.013699,0.026034,0.015413,0.0,4.5e-05
342,0.021505,0.018008,0.013378,0.915385,0.0,0.008232,0.000122,0.035751,0.013699,0.028806,0.018387,0.0,3.4e-05
343,0.010753,0.020127,0.014493,0.910256,0.0,0.010219,0.0,0.02624,0.0,0.030913,0.015887,0.0,2.2e-05
344,0.021505,0.007415,0.011148,0.910256,0.0,0.00809,0.0,0.039468,0.013699,0.033956,0.01822,0.0,2.2e-05
345,0.010753,0.028602,0.015608,0.915385,0.0,0.008515,0.000122,0.029981,0.013699,0.032059,0.017229,0.0,2.2e-05
346,0.010753,0.018008,0.013378,0.917949,0.0,0.008232,0.000122,0.026979,0.013699,0.041915,0.018746,0.0,2.2e-05
347,0.010753,0.010593,0.011148,0.920513,0.0,0.008374,0.0,0.027419,0.013699,0.033106,0.019659,0.0,3.4e-05
348,0.010753,0.021186,0.012263,0.915385,0.0,0.009651,0.0,0.027863,0.013699,0.027993,0.016395,0.0,3.4e-05
349,0.010753,0.020127,0.012263,0.915385,0.0,0.008232,0.0,0.031127,0.013699,0.028572,0.017027,0.0,3.4e-05
350,0.021505,0.020127,0.012263,0.917949,0.0,0.009083,0.0,0.032539,0.013699,0.03005,0.017053,0.0,2.2e-05
351,0.021505,0.041314,0.017837,0.915385,0.0,0.009225,0.0,0.028242,0.0,0.040745,0.021141,0.0,3.4e-05
352,0.021505,0.021186,0.015608,0.915385,0.0,0.010219,0.0,0.033684,0.013699,0.028338,0.016571,0.0,1.1e-05
353,0.021505,0.007415,0.011148,0.910256,0.0,0.009083,0.0,0.040417,0.013699,0.026403,0.018194,0.0,4.5e-05
354,0.021505,0.036017,0.016722,0.910256,0.0,0.007522,0.0,0.048123,0.013699,0.032527,0.01836,0.0,4.5e-05
355,0.021505,0.020127,0.014493,0.915385,0.0,0.008799,0.0,0.031043,0.013699,0.034473,0.019053,0.0,3.4e-05
356,0.021505,0.013771,0.012263,0.915385,0.0,0.009083,0.0,0.028606,0.013699,0.030395,0.018115,0.0,2.2e-05
357,0.021505,0.01589,0.012263,0.912821,0.0,0.01036,0.0,0.029701,0.013699,0.036014,0.018878,0.0,3.4e-05
358,0.021505,0.014831,0.012263,0.912821,0.0,0.011922,0.0,0.042494,0.013699,0.035373,0.019966,0.0,4.5e-05
359,0.021505,0.022246,0.013378,0.915385,0.0,0.010644,0.0,0.055357,0.013699,0.032317,0.018176,0.0,1.1e-05
360,0.021505,0.008475,0.010033,0.915385,0.0,0.011354,0.0,0.048782,0.013699,0.029952,0.018317,0.0,5.6e-05
361,0.021505,0.012712,0.010033,0.912821,0.0,0.01107,0.0,0.034591,0.013699,0.032428,0.019773,0.0,1.1e-05
362,0.021505,0.020127,0.012263,0.912821,0.0,0.01178,0.000122,0.032721,0.013699,0.032083,0.018492,0.0,4.5e-05
363,0.032258,0.022246,0.013378,0.907692,0.0,0.011354,0.008244,0.032141,0.027397,0.038071,0.020904,0.0,3.4e-05
364,0.021505,0.012712,0.011148,0.910256,0.0,0.012489,0.005399,0.045378,0.041096,0.035151,0.020817,0.0,3.4e-05
365,0.021505,0.019068,0.012263,0.915385,0.0,0.010786,0.0,0.034086,0.013699,0.030863,0.019369,0.0,2.2e-05
366,0.032258,0.03178,0.015608,0.915385,0.0,0.007664,0.0,0.018862,0.013699,0.035102,0.021089,0.0,1.1e-05
367,0.032258,0.016949,0.013378,0.915385,0.0,0.012347,0.0,0.034498,0.013699,0.041619,0.022676,0.0,4.5e-05
368,0.032258,0.010593,0.011148,0.912821,0.0,0.010786,0.0,0.034072,0.013699,0.040572,0.021887,0.0,1.1e-05
369,0.021505,0.044492,0.020067,0.912821,0.0,0.012489,0.0,0.050821,0.013699,0.040178,0.020176,0.0,5.6e-05
370,0.021505,0.025424,0.017837,0.915385,0.0,0.01107,0.0,0.038271,0.013699,0.034178,0.021913,0.0,2.2e-05
371,0.021505,0.029661,0.018952,0.915385,0.0,0.013199,0.000122,0.034624,0.013699,0.037418,0.020747,0.0,4.5e-05
372,0.021505,0.014831,0.015608,0.915385,0.0,0.014192,0.0,0.038047,0.013699,0.039574,0.022422,0.0,3.4e-05
373,0.010753,0.009534,0.013378,0.912821,0.0,0.013199,0.002333,0.032646,0.027397,0.032576,0.020703,0.0,3.4e-05
374,0.021505,0.04661,0.026756,0.912821,0.0,0.013199,0.000122,0.044214,0.013699,0.034769,0.022308,0.0,4.5e-05
375,0.021505,0.029661,0.024526,0.915385,0.0,0.013199,0.0,0.035629,0.013699,0.036839,0.021983,0.0,3.4e-05
376,0.021505,0.040254,0.028986,0.912821,0.0,0.013909,0.0,0.036275,0.013699,0.036753,0.020238,0.0,4.5e-05
377,0.032258,0.033898,0.028986,0.912821,0.0,0.013057,0.0,0.032988,0.013699,0.043874,0.024791,0.0,3.4e-05
378,0.021505,0.026483,0.024526,0.912821,0.0,0.013767,0.0,0.037696,0.013699,0.034966,0.021176,0.0,4.5e-05
379,0.021505,0.018008,0.023411,0.915385,0.0,0.012347,0.0,0.033956,0.013699,0.036038,0.023448,0.0,3.4e-05
380,0.021505,0.006356,0.017837,0.917949,0.0,0.013767,0.0,0.039941,0.013699,0.041201,0.022299,0.0,3.4e-05
381,0.032258,0.014831,0.016722,0.915385,0.0,0.014334,0.0,0.035938,0.013699,0.040609,0.024554,0.0,3.4e-05
382,0.021505,0.013771,0.015608,0.915385,0.0,0.017031,0.0,0.042288,0.013699,0.036235,0.021211,0.0,3.4e-05
383,0.032258,0.026483,0.016722,0.917949,0.0,0.013909,0.0,0.033586,0.013699,0.051205,0.027624,0.0,3.4e-05
384,0.021505,0.016949,0.014493,0.917949,0.0,0.013341,0.000244,0.048067,0.013699,0.037763,0.023019,0.0,2.2e-05
385,0.021505,0.010593,0.012263,0.915385,0.0,0.017031,0.0,0.06029,0.013699,0.039907,0.023843,0.0,3.4e-05
386,0.032258,0.009534,0.011148,0.912821,0.0,0.01547,0.000244,0.039529,0.013699,0.042827,0.026598,0.0,3.4e-05
387,0.032258,0.039195,0.017837,0.907692,0.0,0.014476,0.000244,0.034615,0.013699,0.039611,0.023282,0.0,2.2e-05
388,0.032258,0.044492,0.022297,0.907692,0.0,0.016037,0.000122,0.041582,0.013699,0.04316,0.026598,0.0,2.2e-05
389,0.032258,0.029661,0.020067,0.912821,0.0,0.012915,0.0,0.033451,0.013699,0.038354,0.024106,0.0,5.6e-05
390,0.032258,0.022246,0.018952,0.915385,0.0,0.016321,0.0,0.046318,0.013699,0.043492,0.026992,0.0,3.4e-05
391,0.021505,0.014831,0.015608,0.915385,0.0,0.017599,0.0,0.041544,0.013699,0.038884,0.024352,0.0,2.2e-05
392,0.021505,0.044492,0.022297,0.915385,0.0,0.016605,0.0,0.030388,0.013699,0.046806,0.026624,0.0,2.2e-05
393,0.032258,0.038136,0.022297,0.915385,0.0,0.014334,0.0,0.037154,0.013699,0.050059,0.028291,0.0,1.1e-05
394,0.032258,0.021186,0.018952,0.915385,0.0,0.017173,0.0,0.048623,0.013699,0.046277,0.027475,0.0,3.4e-05
395,0.032258,0.007415,0.014493,0.915385,0.0,0.016321,0.0,0.043013,0.013699,0.041102,0.025124,0.0,3.4e-05
396,0.032258,0.003178,0.010033,0.915385,0.0,0.016463,0.000122,0.044878,0.013699,0.046351,0.026089,0.0,3.4e-05
397,0.032258,0.008475,0.008919,0.915385,0.0,0.017457,0.0,0.040095,0.013699,0.042568,0.026975,0.0,1.1e-05
398,0.032258,0.020127,0.011148,0.912821,0.0,0.014192,0.0,0.028377,0.013699,0.0455,0.024712,0.0,4.5e-05
399,0.032258,0.038136,0.016722,0.912821,0.0,0.018308,0.0,0.050302,0.013699,0.047903,0.028694,0.0,3.4e-05
400,0.032258,0.027542,0.016722,0.915385,0.0,0.017599,0.0,0.046538,0.013699,0.040523,0.025984,0.0,2.2e-05
401,0.032258,0.029661,0.017837,0.915385,0.0,0.017741,0.0,0.042274,0.013699,0.050626,0.026624,0.0,3.4e-05
402,0.032258,0.016949,0.015608,0.915385,0.0,0.018308,0.0,0.049526,0.027397,0.050527,0.026992,0.0,3.4e-05
403,0.032258,0.022246,0.017837,0.915385,0.0,0.016463,0.000122,0.040908,0.027397,0.040498,0.024913,0.0,2.2e-05
404,0.032258,0.025424,0.017837,0.915385,0.0,0.018308,0.0,0.054585,0.013699,0.049911,0.02665,0.0,3.4e-05
405,0.032258,0.009534,0.013378,0.915385,0.0,0.01845,0.000244,0.049577,0.013699,0.042346,0.026019,0.0,5.6e-05
406,0.032258,0.021186,0.016722,0.912821,0.0,0.018308,0.0,0.04687,0.013699,0.043098,0.025571,0.0,3.4e-05
407,0.032258,0.01589,0.014493,0.910256,0.0,0.016747,0.0,0.043293,0.013699,0.048026,0.027554,0.0,3.4e-05
408,0.021505,0.044492,0.018952,0.910256,0.0,0.015612,0.0,0.030023,0.013699,0.047632,0.026492,0.0,4.5e-05
409,0.021505,0.028602,0.018952,0.912821,0.0,0.021856,0.0,0.063385,0.013699,0.043049,0.027966,0.0,4.5e-05
410,0.032258,0.0625,0.0301,0.917949,0.0,0.018734,0.0,0.050826,0.013699,0.048445,0.02758,0.0,3.4e-05
411,0.032258,0.03178,0.026756,0.912821,0.0,0.018024,0.000122,0.045145,0.013699,0.045932,0.028843,0.0,4.5e-05
412,0.032258,0.01589,0.022297,0.910256,0.0,0.014476,0.0,0.031725,0.013699,0.039402,0.028221,0.0,2.2e-05
413,0.032258,0.032839,0.023411,0.912821,0.0,0.017741,0.000122,0.041689,0.013699,0.052548,0.029457,0.0,4.5e-05
414,0.032258,0.038136,0.024526,0.910256,0.0,0.018592,0.000122,0.052743,0.013699,0.048544,0.02858,0.0,3.4e-05
415,0.032258,0.070975,0.036789,0.912821,0.0,0.018734,0.0,0.048025,0.013699,0.048507,0.028826,0.0,3.4e-05
416,0.032258,0.041314,0.033445,0.915385,0.0,0.017457,0.000244,0.047225,0.027397,0.054408,0.031133,0.0,3.4e-05
417,0.021505,0.022246,0.027871,0.915385,0.0,0.01916,0.000122,0.047263,0.013699,0.042309,0.027054,0.0,2.2e-05
418,0.032258,0.028602,0.027871,0.912821,0.0,0.020011,0.0,0.052378,0.013699,0.053916,0.033151,0.0,4.5e-05
419,0.032258,0.021186,0.024526,0.912821,0.0,0.021714,0.0,0.062071,0.027397,0.04778,0.027019,0.0,2.2e-05
420,0.032258,0.018008,0.023411,0.915385,0.0,0.020295,0.000244,0.060467,0.027397,0.046942,0.031159,0.0,4.5e-05
421,0.032258,0.010593,0.018952,0.912821,0.0,0.014902,0.000122,0.028424,0.013699,0.04109,0.026001,0.0,2.2e-05
